hawker_center_id,timestamp,hour,minute,is_weekend,is_peak_hours,available_lots,occupancy_rate,num_full_carparks,num_bus_services,bus_frequency,buses_arriving_soon,monday,tuesday,wednesday,thursday,friday,saturday,sunday,crowd_level
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-06 06:36:06.918729,6,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,1,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-06 09:36:06.918734,9,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,1,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-06 12:36:06.918738,12,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,1,0,0,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-06 15:36:06.918742,15,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,1,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-06 18:36:06.918747,18,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,1,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-06 21:36:06.918751,21,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,1,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-05 00:36:06.918756,0,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,1,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-05 03:36:06.918761,3,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,1,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-05 06:36:06.918765,6,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,1,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-05 09:36:06.918770,9,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,1,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-05 12:36:06.918774,12,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,1,0,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-05 15:36:06.918779,15,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,1,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-05 18:36:06.918783,18,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,1,0,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-05 21:36:06.918788,21,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,1,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-04 00:36:06.918796,0,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,0,1,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-04 03:36:06.918801,3,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,0,1,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-04 06:36:06.918805,6,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,0,1,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-04 09:36:06.918810,9,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,0,1,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-04 12:36:06.918814,12,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,0,1,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-04 15:36:06.918819,15,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,0,1,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-04 18:36:06.918823,18,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,0,1,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-04 21:36:06.918828,21,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,0,1,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-03 00:36:06.918833,0,0,0,0,0.5,0.5,0,1.7,0.5,0.85,1,0,0,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-03 03:36:06.918837,3,0,0,0,0.5,0.5,0,1.7,0.5,0.85,1,0,0,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-03 06:36:06.918841,6,0,0,0,0.5,0.5,0,1.7,0.5,0.85,1,0,0,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-03 09:36:06.918846,9,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,1,0,0,0,0,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-03 12:36:06.918850,12,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,1,0,0,0,0,0,0,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-03 15:36:06.918855,15,0,0,0,0.5,0.5,0,1.7,0.5,0.85,1,0,0,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-03 18:36:06.918859,18,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,1,0,0,0,0,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-03 21:36:06.918864,21,0,0,0,0.5,0.5,0,1.7,0.5,0.85,1,0,0,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-02 00:36:06.918868,0,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,1,0,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-02 03:36:06.918874,3,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,1,0,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-02 06:36:06.918878,6,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,1,0,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-02 09:36:06.918883,9,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,1,0,0,0,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-02 12:36:06.918887,12,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,1,0,0,0,0,0,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-02 15:36:06.918892,15,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,1,0,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-02 18:36:06.918896,18,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,1,0,0,0,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-02 21:36:06.918901,21,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,1,0,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-01 00:36:06.918905,0,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,1,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-01 03:36:06.918910,3,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,1,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-01 06:36:06.918914,6,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,1,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-01 09:36:06.918918,9,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,1,0,0,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-01 12:36:06.918923,12,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,1,0,0,0,0,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-01 15:36:06.918927,15,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,1,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-01 18:36:06.918932,18,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,1,0,0,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-04-01 21:36:06.918936,21,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,1,0,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-31 00:36:06.918941,0,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,1,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-31 03:36:06.918946,3,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,1,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-31 06:36:06.918950,6,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,1,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-31 09:36:06.918955,9,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,1,0,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-31 12:36:06.918959,12,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,1,0,0,0,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-31 15:36:06.918964,15,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,1,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-31 18:36:06.918968,18,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,1,0,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-31 21:36:06.918973,21,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,1,0,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-30 00:36:06.918980,0,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,1,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-30 03:36:06.918984,3,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,1,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-30 06:36:06.918989,6,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,1,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-30 09:36:06.918993,9,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,1,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-30 12:36:06.918998,12,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,1,0,0,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-30 15:36:06.919002,15,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,1,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-30 18:36:06.919006,18,0,0,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,1,0,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-30 21:36:06.919011,21,0,0,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,1,0,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-29 00:36:06.919016,0,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,1,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-29 03:36:06.919021,3,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,1,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-29 06:36:06.919026,6,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,1,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-29 09:36:06.919030,9,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,1,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-29 12:36:06.919035,12,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,1,0,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-29 15:36:06.919039,15,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,1,0,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-29 18:36:06.919044,18,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,1,0,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-29 21:36:06.919048,21,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,1,0,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-28 00:36:06.919053,0,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,0,1,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-28 03:36:06.919058,3,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,0,1,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-28 06:36:06.919062,6,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,0,1,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-28 09:36:06.919066,9,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,0,1,Low
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-28 12:36:06.919071,12,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,0,1,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-28 15:36:06.919075,15,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,0,1,Medium
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-28 18:36:06.919080,18,0,1,1,0.5,0.5,0,1.7,0.26666666666666666,1.7,0,0,0,0,0,0,1,High
ChIJOQISFhcY2jERcEPcJ_l2-RI,2025-03-28 21:36:06.919084,21,0,1,0,0.5,0.5,0,1.7,0.5,0.85,0,0,0,0,0,0,1,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-10 00:36:06.919099,0,0,0,0,0.5,0.5,0,1.0,0.5,0.5,1,0,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-10 03:36:06.919104,3,0,0,0,0.5,0.5,0,1.0,0.5,0.5,1,0,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-10 06:36:06.919108,6,0,0,0,0.5,0.5,0,1.0,0.5,0.5,1,0,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-10 09:36:06.919112,9,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,1,0,0,0,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-10 12:36:06.919117,12,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,1,0,0,0,0,0,0,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-10 15:36:06.919121,15,0,0,0,0.5,0.5,0,1.0,0.5,0.5,1,0,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-10 18:36:06.919126,18,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,1,0,0,0,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-10 21:36:06.919131,21,0,0,0,0.5,0.5,0,1.0,0.5,0.5,1,0,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-09 00:36:06.919136,0,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,1,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-09 03:36:06.919141,3,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,1,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-09 06:36:06.919145,6,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,1,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-09 09:36:06.919150,9,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,1,0,0,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-09 12:36:06.919154,12,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,1,0,0,0,0,0,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-09 15:36:06.919158,15,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,1,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-09 18:36:06.919163,18,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,1,0,0,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-09 21:36:06.919167,21,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,1,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-08 00:36:06.919179,0,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,1,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-08 03:36:06.919184,3,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,1,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-08 06:36:06.919188,6,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,1,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-08 09:36:06.919193,9,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,1,0,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-08 12:36:06.919197,12,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,1,0,0,0,0,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-08 15:36:06.919201,15,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,1,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-08 18:36:06.919206,18,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,1,0,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-08 21:36:06.919210,21,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,1,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-07 00:36:06.919215,0,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,1,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-07 03:36:06.919219,3,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,1,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-07 06:36:06.919223,6,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,1,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-07 09:36:06.919228,9,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,1,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-07 12:36:06.919232,12,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,1,0,0,0,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-07 15:36:06.919237,15,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,1,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-07 18:36:06.919241,18,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,1,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-07 21:36:06.919245,21,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,1,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-06 00:36:06.919250,0,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,1,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-06 03:36:06.919255,3,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,1,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-06 06:36:06.919259,6,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,1,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-06 09:36:06.919263,9,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,0,1,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-06 12:36:06.919268,12,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,0,1,0,0,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-06 15:36:06.919272,15,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,1,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-06 18:36:06.919276,18,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,0,1,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-06 21:36:06.919281,21,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,1,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-05 00:36:06.919285,0,0,1,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,0,1,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-05 03:36:06.919290,3,0,1,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,0,1,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-05 06:36:06.919294,6,0,1,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,0,1,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-05 09:36:06.919299,9,0,1,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,0,0,1,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-05 12:36:06.919303,12,0,1,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,0,0,1,0,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-05 15:36:06.919308,15,0,1,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,0,1,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-05 18:36:06.919312,18,0,1,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,0,0,1,0,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-05 21:36:06.919317,21,0,1,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,0,1,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-04 00:36:06.919321,0,0,1,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,0,0,1,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-04 03:36:06.919327,3,0,1,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,0,0,1,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-04 06:36:06.919332,6,0,1,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,0,0,1,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-04 09:36:06.919336,9,0,1,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,0,0,0,1,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-04 12:36:06.919340,12,0,1,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,0,0,0,1,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-04 15:36:06.919345,15,0,1,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,0,0,1,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-04 18:36:06.919349,18,0,1,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,0,0,0,0,0,1,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-04 21:36:06.919354,21,0,1,0,0.5,0.5,0,1.0,0.5,0.5,0,0,0,0,0,0,1,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-03 00:36:06.919372,0,0,0,0,0.5,0.5,0,1.0,0.5,0.5,1,0,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-03 03:36:06.919376,3,0,0,0,0.5,0.5,0,1.0,0.5,0.5,1,0,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-03 06:36:06.919381,6,0,0,0,0.5,0.5,0,1.0,0.5,0.5,1,0,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-03 09:36:06.919385,9,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,1,0,0,0,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-03 12:36:06.919390,12,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,1,0,0,0,0,0,0,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-03 15:36:06.919394,15,0,0,0,0.5,0.5,0,1.0,0.5,0.5,1,0,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-03 18:36:06.919399,18,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,1,0,0,0,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-03 21:36:06.919403,21,0,0,0,0.5,0.5,0,1.0,0.5,0.5,1,0,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-02 00:36:06.919408,0,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,1,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-02 03:36:06.919414,3,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,1,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-02 06:36:06.919418,6,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,1,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-02 09:36:06.919422,9,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,1,0,0,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-02 12:36:06.919426,12,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,1,0,0,0,0,0,High
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-02 15:36:06.919431,15,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,1,0,0,0,0,0,Low
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-02 18:36:06.919435,18,0,0,1,0.5,0.5,0,1.0,0.26666666666666666,1.0,0,1,0,0,0,0,0,Medium
ChIJQ0ge3fEZ2jER3M6bSkGnWec,2025-04-02 21:36:06.919440,21,0,0,0,0.5,0.5,0,1.0,0.5,0.5,0,1,0,0,0,0,0,Low
